B00005N7OD,AOBBK6688904Z,5.0,1461888000
B00005N7OD,A2Z3BSFX2G7AI0,5.0,1461283200
B00005N7OD,A2J0IY1Q2IK51I,5.0,1457827200
B00005N7OD,A1RKF90QFB5IGZ,5.0,1455753600
B00005N7OD,A3BUKKL2420AZB,3.0,1455580800
B00005N7Q1,A1RUQFDAQOJD3F,5.0,1522800000
B00005N7Q1,AKQA0OYJ24M19,5.0,1522800000
B00005N7Q1,A3EGRGEJSRD9U3,2.0,1522800000
B00005N7Q1,ALW8UEBARBI6G,5.0,1522713600
B00005N7Q1,A2XAPNXTNHQPD5,5.0,1522627200
B00005N7Q1,AY3Y6UP7NSH42,5.0,1522627200
B00005N7Q1,A37N8KAZSDUKKO,5.0,1522627200
B00005N7Q1,ASWUDB3XHZN77,5.0,1522368000
B00005N7Q1,APA9T81ZYK2OF,5.0,1522108800
B00005N7Q1,AV8MS8SJZYVRJ,5.0,1521936000
B00005N7OD,A3FB5EVLOCJ7G8,5.0,1454544000
B00005N7OD,AF56AGX1O9MNO,5.0,1453939200
B00005N7OD,A2GY8ZF9GMC9Y,5.0,1453507200
B00005N7OD,A2UDUR1SPJFZSF,5.0,1451606400
B00005N7OD,A33U4FKUN1T3B,5.0,1449014400
B00005N7OD,A3KQXBK8QIX87F,5.0,1448928000
B00005N7OD,A1O626RCX1G3J0,5.0,1447545600
B00005N7OD,A26UR7Y13X4SGB,4.0,1447286400
B00005N7OD,AWWROYCOGPXUI,4.0,1447286400
B00005N7OD,ASX04FFHZIVZ5,5.0,1447113600
B00005N7P0,A3OMSW88HWF25T,5.0,1147219200
B00005N7P0,A1FYS18SEUA0A7,2.0,1143504000
B00005N7P0,A2R8DUN757XKBI,5.0,1142985600
B00005N7P0,A44RNWWIZRUZM,5.0,1142380800
B00005N7P0,ANT7FZFIQG5RL,5.0,1141776000
B00005N7P0,A3JJNSW1XHXX9B,4.0,1130544000
B00005N7P0,A19YK9YYRBKHEX,5.0,1123200000
B00005N7P0,AXW444VIV75UF,5.0,1111363200
B00005N7P0,A3PES2OC2EUA7P,5.0,1105747200
B00005N7P0,A1Q4ZU2Y929N0A,5.0,1101081600
B00005N7Q1,AFS8GC8RYEGTF,3.0,1520985600
B00005N7Q1,A3CD9YBOMLVNWI,5.0,1520899200
B00005N7Q1,A3GDX4C1HVM1NY,5.0,1520467200
B00005N7Q1,A2IE6LCN9W5DXE,3.0,1520467200
B00005N7Q1,A1F2XX3SAHC1VL,5.0,1520035200
B00005N7Q1,A1N3Z72HB8ISET,5.0,1519948800
B00005N7Q1,AXUK6AQUN8CO0,5.0,1519862400
B00005N7Q1,AW5JE8G8O8XWQ,5.0,1519776000
B00005N7Q1,A35UF94PZD0KSU,5.0,1519689600
B00005N7Q1,A3QJGLYL2CEK7W,5.0,1519603200
B00005N7P0,AXDCA2CU2BNSG,5.0,1099612800
B00005N7P0,A1PIQ3C8TQT2QG,5.0,1098403200
B00005N7P0,A16859JXLFD63I,5.0,1097280000
B00005N7P0,A24IVUAUSYU7PM,5.0,1095984000
B00005N7P0,A2HAM22UE1B89T,5.0,1095465600
B00005N7P0,A24B2LRZSN18C6,5.0,1094860800
B00005N7P0,A2PSC7LUNIDEAH,5.0,1082937600
B00005N7P0,A5RHZE7B8SV5Q,1.0,1078790400
B00005N7P0,A90J5VZYPZP62,4.0,1073260800
B00005N7P0,ANRSMWQZGJF77,5.0,1068076800
B00005N7Q1,AQCQKR6T8LUNQ,5.0,1519603200
B00005N7Q1,AHWINH6S5969V,4.0,1519516800
B00005N7Q1,A1H2WJSALF3E9U,5.0,1519257600
B00005N7Q1,A1HO3JY12IHY3Y,5.0,1519171200
B00005N7Q1,ASFHE31AGZB5E,5.0,1519171200
B00005N7Q1,A1PQJTGAVG0DNW,5.0,1519084800
B00005N7Q1,A29ASZ68VU8IAH,5.0,1519084800
B00005N7Q1,A2421IR1D2MY0I,5.0,1518739200
B00005N7Q1,A3MX5XJEZ8BA0U,5.0,1518566400
B00005N7Q1,A2WZMZC2SQCAFJ,4.0,1518480000
B00005N7OD,A34UUIS90Z9AVY,5.0,1446940800
B00005N7OD,A1F6HX9EONAB3L,5.0,1446508800
B00005N7OD,AP2RWNPTXCKG9,5.0,1446336000
B00005N7OD,AJTCLHPRF03I4,5.0,1446163200
B019CNKT2Y,A5UQX8FU3IZW3,5.0,1464652800
B019CNKT2Y,A2LLAPO56JR8MQ,5.0,1464652800
B019CNKT2Y,A2CDM084DH8GXP,1.0,1464134400
B019CNKT3S,AJZ6JN4UZD4BK,1.0,1531526400
B019CNKT3S,A1BO0R7E3X15ZA,1.0,1529971200
